Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CHRIST THE KING SIXTH FORM COLLEGE,EUPS1154024,"429,268.65",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Cirencester College,EUPS1154025,"415,835.25",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,BATH COLLEGE,EUPS1154027,"377,995.32",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CITY OF BRISTOL COLLEGE,EUPS1154028,"657,307.63",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,SUNDERLAND COLLEGE,EUPS1154030,"870,380.55",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,UNITED COLLEGES GROUP,EUPS1154031,"790,638.49",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CITY OF YORK COUNCIL,EUPS1154032,"37,579.44",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CLEVELAND COLLEGE OF ART & DESIGN,EUPS1154033,"79,903.49",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,COLCHESTER INSTITUTE,EUPS1154034,"654,701.65",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,COLLEGE OF RICHARD COLLYER,EUPS1154036,"318,848.36",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,COMMUNITY TRAINING SERVICES LTD,EUPS1154037,"25,659.93",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CORNWALL COUNCIL,EUPS1154038,"45,859.88",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CORNWALL COLLEGE,EUPS1154039,"573,904.34",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CRAVEN COLLEGE,EUPS1154043,"246,406.74",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,CROYDON COLLEGE,EUPS1154044,"553,247.18",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,DARLINGTON COLLEGE,EUPS1154047,"218,145.28",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,DERBY COLLEGE,EUPS1154051,"985,724.69",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,DERWEN COLLEGE,EUPS1154053,"41,121.88",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,DERWENTSIDE COLLEGE,EUPS1154054,"49,027.04",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,DONCASTER SCHOOL FOR THE DEAF,EUPS1154058,"40,692.09",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Big Creative Training Ltd,EUPS1154060,"98,805.09",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EALING HAMMERSMITH & WEST LONDON COLLEGE,EUPS1154062,"414,573.78",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Windsor Forest College Group (formerly EBC),EUPS1154063,"852,187.33",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EAST DURHAM COLLEGE,EUPS1154064,"387,629.81",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,East Surrey College,EUPS1154066,"484,631.73",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EASTLEIGH COLLEGE,EUPS1154067,"199,251.54",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,SHEFFIELD CITY COUNCIL,EUPS1154069,"68,467.26",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Education & Services for people with Autism,EUPS1154073,"31,878.52",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Exeter College,EUPS1154074,"1,045,649.86",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Fairfield Farm College,EUPS1154075,"47,126.34",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Farleigh FE College - Frome,EUPS1154076,"27,602.89",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Farnborough College of Technology,EUPS1154077,"385,182.77",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,FIRST RUNG LTD,EUPS1154078,"26,302.27",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Foxes Academy,EUPS1154080,"35,194.40",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,FRANKLIN COLLEGE,EUPS1154081,"251,313.27",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,FURNESS COLLEGE,EUPS1154082,"202,663.51",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Gateshead College,EUPS1154083,"499,153.56",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,EUPS1154086,"462,794.38",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,GRANTHAM COLLEGE,EUPS1154087,"125,298.37",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,GREENBANK PROJECT,EUPS1154088,"41,391.96",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,GREENHEAD COLLEGE,EUPS1154089,"449,444.01",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HALESOWEN COLLEGE,EUPS1154090,"751,599.58",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,RIVERSIDE COLLEGE HALTON,EUPS1154092,"677,300.86",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HARLOW COLLEGE,EUPS1154095,"487,169.08",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Hartlepool College of Further Education,EUPS1154096,"226,290.56",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Sussex Coast College Hastings,EUPS1154097,"760,457.45",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HEART OF ENGLAND TRAINING LTD,EUPS1154098,"35,383.24",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,COVENTRY COLLEGE,EUPS1154099,"534,054.17",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HENLEY COLLEGE,EUPS1154100,"311,044.42",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HEREFORD COLLEGE OF ARTS,EUPS1154101,"87,159.09",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,"Herefordshire, Ludlow and North Shropshire College",EUPS1154102,"398,839.87",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Hereward College,EUPS1154103,"110,468.87",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HILLS ROAD SIXTH FORM COLLEGE,EUPS1154107,"423,782.45",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HOLY CROSS COLLEGE,EUPS1154108,"373,404.65",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Homefield College,EUPS1154109,"45,491.55",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HOPWOOD HALL COLLEGE,EUPS1154110,"595,926.09",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HTP Apprenticeship College Ltd,EUPS1154111,"27,172.05",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HUDDERSFIELD NEW COLLEGE,EUPS1154112,"423,856.05",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,KIRKLEES COLLEGE,EUPS1154113,"710,504.47",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HUGH BAIRD COLLEGE,EUPS1154114,"399,856.16",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,HULL COLLEGE,EUPS1154116,"323,069.72",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ISLE OF WIGHT COLLEGE,EUPS1154118,"300,455.42",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,ITCHEN COLLEGE,EUPS1154119,"216,548.96",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,JOHN LEGGOTT SIXTH FORM COLLEGE,EUPS1154120,"268,224.44",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,JOSEPH CHAMBERLAIN SIXTH FORM COLLEGE,EUPS1154121,"441,307.30",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,JUNIPER TRAINING LTD,EUPS1154122,"229,476.64",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,KENDAL COLLEGE,EUPS1154123,"230,068.08",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,KEY TRAINING LTD,EUPS1154125,"45,522.39",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,KINGSTON COLLEGE CORPORATION T/A KINGSTON COLLEGE,EUPS1154126,"993,263.83",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Kingston Maurward College,EUPS1154127,"179,834.75",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Kingston University Higher Education Corporation,EUPS1154128,"26,029.62",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LAKES COLLEGE WEST CUMBRIA,EUPS1154130,"179,115.65",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LAMBETH COLLEGE AT CLAPHAM CENTRE,EUPS1154131,"237,310.01",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LANCASTER & MORECAMBE COLLEGE,EUPS1154132,"196,441.94",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LANDMARKS,EUPS1154133,"44,325.31",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LEAGUE FOOTBALL EDUCATION,EUPS1154135,"87,200.82",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LEEDS COLLEGE OF ART,EUPS1154137,"57,803.12",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LEEDS COLLEGE OF BUILDING,EUPS1154138,"230,139.57",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LEICESTER COLLEGE CO FREEMENS PARK CAMPUS,EUPS1154140,"632,816.51",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LEYTON SIXTH FORM COLLEGE,EUPS1154142,"409,665.95",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LINCOLN COLLEGE,EUPS1154143,"461,541.45",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LINCOLNSHIRE COUNTY COUNCIL,EUPS1154144,"55,083.80",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LINKAGE COMMUNITY TRUST LTD,EUPS1154145,"60,993.89",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,THE CITY OF LIVERPOOL COLLEGE,EUPS1154146,"604,523.53",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LONDON COLLEGE OF BEAUTY THERAPY LTD,EUPS1154148,"81,041.92",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Long Road Sixth Form College,EUPS1154149,"381,156.69",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LORETO COLLEGE,EUPS1154150,"606,671.40",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LOUGHBOROUGH COLLEGE,EUPS1154151,"552,196.18",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,EAST COAST COLLEGE,EUPS1154153,"492,721.99",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,LUTON SIXTH FORM COLLEGE,EUPS1154154,"515,902.92",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,Macclesfield College,EUPS1154155,"189,052.16",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,The Growth Company Limited,EUPS1154157,"141,990.09",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MID KENT COLLEGE,EUPS1154159,"700,159.83",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MIDDLESBROUGH COLLEGE,EUPS1154161,"808,913.60",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MILTON KEYNES COLLEGE,EUPS1154163,"550,246.32",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MORLEY COLLEGE LTD,EUPS1154165,"48,864.38",Current grants - Private Sector
Department for Education,ESFA,17/02/2023,Grants Expenditure,ESFA Funding Directorate,MORTHYNG GROUP LTD,EUPS1154166,"74,581.17",Current grants - Private Sector
