Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,MIDDLESBROUGH COUNCIL,1041111622,27713.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,BRISTOL CITY COUNCIL,1041111626,87888.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF HARINGEY,1041111639,46715.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF ENFIELD COUNCIL,1041111640,32462.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF EALING COUNCIL,1041111642,46715.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,METROPOLITAN BOROUGH OF WIRRAL,1041111644,44339.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,DONCASTER MBC,1041111645,37213.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,NOTTINGHAMSHIRE COUNTY COUNCIL,1041111647,53841.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF BROMLEY COUNCIL,1041111654,29295.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF CROYDON COUNCIL,1041111655,137770.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF BRENT,1041111656,35630.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF BEXLEY COUNCIL,1041111657,27713.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,NOTTINGHAM CITY COUNCIL,1041111658,44339.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SHROPSHIRE COUNCIL,1041111659,25336.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SHEFFIELD CITY COUNCIL,1041111660,45130.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL,1041111661,60967.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF BARNET COUNCIL,1041111668,29295.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF BARKING & DAGENHAM COUNCIL,1041111669,34047.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,CORNWALL COUNCIL,1041111672,39589.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,CUMBRIA COUNTY COUNCIL,1041111673,49091.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,NORFOLK COUNTY COUNCIL,1041111674,96596.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,OXFORDSHIRE COUNTY COUNCIL,1041111676,56217.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LANCASHIRE COUNTY COUNCIL,1041111684,78386.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,MEDWAY COUNCIL,1041111685,44339.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,KENT COUNTY COUNCIL,1041111686,212989.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,WORCESTERSHIRE COUNTY COUNCIL,1041111687,63343.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SOMERSET COUNTY COUNCIL,1041111688,35630.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SUFFOLK COUNTY COUNCIL,1041111689,61758.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SURREY COUNTY COUNCIL,1041111690,110848.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,GLOUCESTERSHIRE COUNTY COUNCIL,1041111691,69675.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,THURROCK COUNCIL,1041111699,29295.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,SOUTHEND ON SEA BOROUGH COUNCIL,1041111700,30880.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,ESSEX COUNTY COUNCIL,1041111701,130642.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,ISLE OF WIGHT COUNCIL,1041111704,28504.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LINCOLNSHIRE COUNTY COUNCIL,1041111705,49091.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,PETERBOROUGH CITY COUNCIL,1041111715,30880.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,CAMBRIDGESHIRE COUNTY COUNCIL,1041111716,43548.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,WARWICKSHIRE COUNTY COUNCIL,1041111718,78386.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF CAMDEN,1041111720,34838.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,BOURNEMOUTH CHRISTCHURCH & POOLE COUNCIL,1041111726,31672.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF ISLINGTON COUNCIL,1041111731,60176.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF TOWER HAMLETS COUNCIL,1041111732,34838.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,CITY OF WESTMINSTER,1041111733,27713.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,12/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF LEWISHAM,1041111734,58590.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,13/02/2020,Grants expenditure,Adoption and Children in Care Division,CAMBRIDGE EDUCATION,1041112010,1539756.00,Grants to educational establishments or not for profit organisations including other businesses
Department for Education,DEPARTMENT FOR EDUCATION,14/02/2020,Grants expenditure,Adoption and Children in Care Division,EAST SUSSEX COUNTY COUNCIL,1041112318,83202.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,19/02/2020,Grants expenditure,Adoption and Children in Care Division,LONDON BOROUGH OF CROYDON COUNCIL,1041112795,33766.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,19/02/2020,Grants expenditure,Adoption and Children in Care Division,NORFOLK COUNTY COUNCIL,1041112821,26586.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
Department for Education,DEPARTMENT FOR EDUCATION,19/02/2020,Grants expenditure,Adoption and Children in Care Division,KENT COUNTY COUNCIL,1041112837,60634.00,Grants to local authorities / other establishments within aggregate external funding or aggregate exchequer grant
