Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,North East Lincolnshire Council,CL044920,"220,687.86 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,NORTH LINCOLNSHIRE COUNCIL,CL044921,"152,607.28 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,North Northamptonshire Council,CL044964,"70,177.96 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,NORTH TYNESIDE METRO BOROUGH COUNCIL,CL044922,"37,265.22 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,NORTH YORKSHIRE COUNTY COUNCIL,CL044923,"353,578.76 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,NOTTINGHAMSHIRE COUNTY COUNCIL,CL044924,"142,197.92 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,OLDHAM METRO BOROUGH COUNCIL,CL044925,"406,530.24 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Oxfordshire County Council,CL044926,"409,415.84 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL044927,"356,120.07 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,PORTSMOUTH CITY COUNCIL,CL044928,"263,640.98 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Reading Borough Council,CL044929,"262,619.43 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,REDBRIDGE LONDON BOROUGH COUNCIL,CL044930,"3,382,762.39 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,RICHMOND UPON THAMES LONDON BOROUGH COUNCIL,CL044932,"418,300.92 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ROCHDALE BOROUGH COUNCIL,CL044933,"547,362.16 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF KINGSTON UPON THAMES COUNCIL,CL044907,"89,477.24 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,CL044959,"160,022.11 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Salford City Council,CL044935,"44,251.85 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Sandwell Metro Borough Council,CL044936,"1,273,122.28 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SOLIHULL METRO BOROUGH COUNCIL,CL044937,"87,831.17 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SOMERSET COUNTY COUNCIL,CL044938,"346,813.58 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SOUTH GLOUCESTERSHIRE COUNCIL,CL044939,"198,968.14 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SOUTHAMPTON CITY COUNCIL,CL044940,"861,315.28 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Staffordshire County Council,CL044942,"238,497.78 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,STOKE ON TRENT CITY COUNCIL,CL044943,"512,895.51 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SUFFOLK COUNTY COUNCIL,CL044944,"506,969.94 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,SURREY COUNTY COUNCIL,CL044945,"2,682,642.33 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,TAMESIDE METRO BOROUGH COUNCIL,CL044947,"753,013.35 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,THURROCK BOROUGH COUNCIL,CL044948,"178,966.90 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,TORBAY COUNCIL,CL044949,"216,991.58 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Wakefield City Council,CL044951,"314,397.76 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WARRINGTON BOROUGH COUNCIL,CL044952,"255,435.63 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WARWICKSHIRE COUNTY COUNCIL,CL044953,"532,489.13 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WEST BERKSHIRE COUNCIL,CL044954,"81,545.69 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,West Northamptonshire Council,CL044965,"96,380.77 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,West Sussex County Council,CL044955,"895,159.34 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WESTMINSTER CITY COUNCIL,CL044956,"458,359.54 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Wigan Metropolitan Borough Council,CL044957,"775,545.23 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WILTSHIRE COUNTY COUNCIL,CL044958,"598,274.30 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WOKINGHAM COUNCIL,CL044960,"631,466.53 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,WOLVERHAMPTON CITY COUNCIL,CL044961,"851,695.84 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Worcestershire County Council,CL044962,"899,441.28 ",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Abbey Grange Church of England Academy,CAY111637,"32,681.88 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Abbeyfield School,CAY113025,"28,491.25 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Accrington St Christopher's Church of England High,CAY111916,"27,546.25 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Acklam Grange School ,CAY118464,"28,232.50 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alcester Grammar School,CAY111275,"29,827.19 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ALDERBROOK SCHOOL,CAY111556,"30,285.62 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ALDRIDGE SCHOOL - A SCIENCE COLLEGE,CAY112320,"31,714.38 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alec Reed Academy,CAY110790,"29,596.00 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alexandra Park School,CAY112002,"37,834.38 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,All Hallows Catholic College,CAY113244,"25,622.50 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,All Saints' Catholic High School,CAY112615,"30,524.69 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Allestree Woodlands School,CAY112264,"27,835.94 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alperton Community School,CAY112816,"34,979.69 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alsager School,CAY113992,"31,843.75 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Alsop High School,CAY120133,"30,341.88 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Altrincham Grammar School for Boys,CAY111138,"28,314.06 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Altrincham Grammar School for Girls,CAY111811,"29,110.00 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Altus Education Partnership,CAY117434,"46,852.90 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Anglo European School,CAY112133,"30,791.88 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,AQUINAS COLLEGE,CAY110730,"56,456.84 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,"Archbishop Holgate's School, A Church of England A",CAY111270,"35,390.31 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Archbishop Sentamu Academy,CAY110852,"28,972.19 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Arden ,CAY111050,"36,301.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ARK Academy ,CAY110854,"29,858.69 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ark Burlington Danes Academy,CAY110769,"25,039.75 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ark Isaac Newton Academy,CAY112750,"31,388.12 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ARK John Keats Academy,CAY113754,"30,301.94 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ark Victoria,CAY115315,"25,006.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ARK William Parker Academy,CAY113759,"28,108.75 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Arnold Hill Academy,CAY119067,"30,738.44 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Arthur Mellows Village College,CAY110989,"34,408.75 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashby School,CAY120375,"36,380.31 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashcroft Technology Academy,CAY110825,"27,504.06 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashfield Comprehensive School,CAY112327,"52,200.62 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashlawn School,CAY111242,"37,435.00 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashmole Academy,CAY111027,"36,580.00 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashton Park School,CAY118158,"25,071.25 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Ashton Sixth Form College,CAY119221,"58,093.26 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,ASHTON-ON-MERSEY SCHOOL,CAY112446,"28,724.69 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Aston Academy,CAY111341,"32,811.25 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Aylesbury Grammar School,CAY111468,"28,592.50 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Aylesbury High School,CAY111432,"27,993.44 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Aylward Academy,CAY110958,"29,281.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Babington Community College,CAY116480,"26,283.44 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Backwell School,CAY111345,"34,974.06 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Bacup and Rawtenstall Grammar School,CAY113005,"28,643.12 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Balcarras School,CAY111151,"29,900.31 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Barnfield South Academy Luton,CAY110829,"28,001.88 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Barnfield West Academy Luton,CAY110828,"29,768.12 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Barnhill Community High School,CAY112215,"31,081.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Barr Beacon School,CAY111469,"31,331.88 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Bartholomew School,CAY112272,"26,986.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,BARTON PEVERIL COLLEGE,CAY110751,"93,781.71 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Batley Girls High School,CAY111919,"27,847.19 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Bay House School ,CAY112187,"43,726.56 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Beacon Academy,CAY112328,"29,880.62 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Beaconsfield High School,CAY114658,"26,424.06 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Beal High School,CAY114375,"54,070.94 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Beauchamp College,CAY113614,"47,337.81 ",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,20/06/2022,Grants Expenditure,Capital Directorate,Beaumont School,CAY112568,"31,365.62 ",Capital grants - Academy Trust,,,,,,,,,
