Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST JOHN RIGBY RC SIXTH FORM COLLEGE,ED212220210525822,"345,284.20",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Roman Catholic Primary School,AYF2122-415067-32022-5482900001,"55,080.98",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Baptist Catholic Primary School,AYF2122-412575-32022-3668700001,"77,953.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John the Baptist Roman Catholic Primary School,",AYF2122-412934-32022-3925100002,"26,041.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Baptist School,AYF2122-417238-32022-7113700002,"121,308.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Baptist School,AYF2122-417238-32022-7114300002,"494,071.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Evangelist,AYF2122-408545-32022-675700002,"66,750.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Catholic Primary,AYF2122-415678-32022-5948300001,"58,263.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Catholic Primary School,AYF2122-408483-32022-625900001,"59,115.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John the Evangelist Voluntary Aided Church of E,AYF2122-414513-32022-5068100002,"86,117.85",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Vianney Catholic Primary School,AYF2122-410960-32022-2492300002,"63,606.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John Vianney RC Primary School,AYF2122-434429-32022-7280500001,"69,464.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John with St Michael Church of England Primary School, Shawforth",AYF2122-434814-22022-7345900001,"33,834.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John with St Michael Church of England Primary School, Shawforth",AYF2122-434814-32022-7345700001,"33,834.51",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John with St Michael Church of England Primary School, Shawforth",E10921PN10880091,"-33,834.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,St John’s RC School,ED212220210525431,"60,833.31",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's (CofE) Primary Academy, Clifton",AYF2122-413921-32022-4655300001,"62,310.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's and St Peter's CofE Academy,AYF2122-407914-32022-186100001,"85,870.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's C of E Primary Academy,AYF2122-414997-32022-5433700001,"54,072.54",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Johns C of E Primary School,AYF2122-414967-32022-5414500001,"127,700.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's C of E Primary School,AYF2122-416091-32022-6244900001,"120,485.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Johns Catholic Primary School,AYF2122-407906-32022-180300001,"59,041.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Catholic Primary School,AYF2122-412935-32022-3925700002,"43,873.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Catholic Primary School,AYF2122-415805-32022-6040900002,"61,183.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's Catholic Primary School, Camborne",AYF2122-412936-32022-3926100002,"50,177.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's Catholic Primary School, Gravesend",AYF2122-411335-32022-2753900001,"239,904.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Catholic School & Sixth Form College,AYF2122-408475-32022-619500001,"75,562.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Catholic School & Sixth Form College,AYF2122-408475-32022-619900001,"542,481.21",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST JOHNS CATHOLIC SCHOOL FOR THE DEAF BOSTON SPA,ED212220210525484,"28,333.32",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Johns CE Primary School,AYF2122-409656-32022-1491900001,"76,653.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's CE Primary School,AYF2122-408662-32022-768900002,"143,249.23",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Academy,AYF2122-413360-32022-4250500001,"73,370.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Academy,AYF2122-414936-32022-5396500002,"62,998.34",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's Church of England First School, Wimborne",AYF2122-417152-32022-7042500001,"44,137.30",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Infant and Nursery School,AYF2122-412974-32022-3948900001,"49,619.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Infant School,AYF2122-412014-32022-3260300001,"25,805.54",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Middle School Academy,AYF2122-416090-32022-6244300001,"241,792.85",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary Academy,AYF2122-413817-32022-4588100002,"72,750.71",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-408038-32022-279300001,"69,152.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-408385-32022-545900001,"128,735.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-410120-32022-1847900001,"115,931.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-410120-32022-1848100001,"27,233.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-415292-32022-5644500001,"75,489.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Church of England Primary School,AYF2122-416978-32022-6915100002,"72,878.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's Church of England Primary School, Abram",AYF2122-413069-32022-4026100001,"87,306.57",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's Church of England Primary School, Hindle",AYF2122-413070-32022-4026900001,"65,309.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's CoE Primary,AYF2122-413597-32022-4428900001,"89,402.08",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's CofE Academy,AYF2122-409671-32022-1503300001,"126,839.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's CofE Primary School,AYF2122-412054-32022-3291300002,"114,073.71",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's CofE Primary School,AYF2122-413925-32022-4657700001,"153,263.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St John's CofE Primary School, Lacey Green",AYF2122-412685-32022-3754700001,"66,669.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST JOHN'S COLLEGE BRIGHTON,ED212220210527059,"29,412.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/03/2022,Grants Expenditure,ESFA Funding,ST JOHN'S COLLEGE BRIGHTON,ED212220210527060,"26,826.91",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Marlborough,AYF2122-410228-32022-1923900002,"541,564.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Marlborough,AYF2122-410228-32022-1924100002,"39,645.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Marlborough,AYF2122-410228-32022-1924500002,"156,872.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Meads CE Primary School,AYF2122-409626-32022-1474700001,"61,807.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Primary Academy,AYF2122-410452-32022-2085500002,"150,259.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Johns Primary School,AYF2122-410630-32022-2218500001,"63,474.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Primary School,AYF2122-410576-32022-2176700001,"66,525.84",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Primary School,AYF2122-413922-32022-4655900001,"60,482.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's Primary School in Rishworth,AYF2122-413924-32022-4657100001,"41,909.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's RC Primary School,AYF2122-413305-32022-4203300001,"77,856.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's School,AYF2122-408355-32022-523300001,"114,999.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St John's School,AYF2122-408355-32022-523500001,"26,666.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/03/2022,Grants Expenditure,ESFA Funding,St Joseph and St Teresa Catholic Primary School,E10921PN12180026,"47,720.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph’s Catholic College,AYF2122-413926-32022-4658500002,"610,033.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph’s Catholic Primary School,AYF2122-427308-32022-7253100001,"69,146.85",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's and St Gregory's Catholic Primary School,AYF2122-412581-32022-3672900001,"138,392.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Academy,AYF2122-408458-32022-605100001,"59,210.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Academy,AYF2122-408458-32022-605500001,"463,286.49",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Academy,AYF2122-408490-32022-630300001,"88,300.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Academy,E10921PN11600082,"54,972.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"ST JOSEPH'S CATHOLIC ACADEMY, GOLDENHILL",AYF2122-415679-32022-5948900001,"68,066.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic High School,AYF2122-414082-32022-4770100001,"379,414.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic High School,AYF2122-414082-32022-4770500001,"87,275.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic High School,AYF2122-417784-32022-7242100001,"302,789.13",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Infant School,AYF2122-427312-32022-7256500001,"57,563.57",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St Joseph's Catholic Infant School, Birtley",AYF2122-434407-32022-7266100001,"27,156.67",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St Joseph's Catholic Junior School, Birtley",AYF2122-434408-32022-7267100001,"35,211.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,"St Joseph's Catholic Middle School, Hexham",AYF2122-408528-32022-661500001,"105,527.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Josephs Catholic Primary,AYF2122-408546-32022-676100002,"87,432.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Primary,AYF2122-410969-32022-2498100002,"105,771.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Primary,AYF2122-414570-32022-5107900001,"57,880.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Josephs Catholic Primary Academy,AYF2122-427307-32022-7252300001,"60,247.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/03/2022,Grants Expenditure,ESFA Funding,St Joseph's Catholic Primary and Nursery School,AYF2122-412614-32022-3696300002,"70,245.26",Current grants - Academy Trust,,,,,,,,,
